       time step start          time step length       avg time step length      required iterations
    0.964800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.968400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.972000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.975600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.979200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.982800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.986400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.990000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.993600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.997200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.100080000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.100440000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.100800000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.101160000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.101520000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.101880000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.102240000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.102600000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.102960000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.103320000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.103680000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.104040000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.104400000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.104760000000000E+07    0.360000000000000E+04    0.360000000000000E+04             14
    0.105120000000000E+07    0.360000000000000E+04    0.360000000000000E+04             22
    0.105480000000000E+07    0.900000000000000E+03    0.354600000000000E+04             18
    0.105570000000000E+07    0.900000000000000E+03    0.349200000000000E+04             17
    0.105660000000000E+07    0.794117647058824E+03    0.343588235294118E+04             15
    0.105739411764706E+07    0.100588235294120E+04    0.360000000000000E+04             18
    0.105840000000000E+07    0.838235294117670E+03    0.354476470588235E+04             16
    0.105923823529412E+07    0.785845588235316E+03    0.348848161764706E+04             14
    0.106002408088235E+07    0.841977415966409E+03    0.343332116596639E+04             14
    0.106086605829832E+07    0.113394170168065E+04    0.360000000000000E+04             17
